date,inflow_scale,inflow_change_pct,storage_af,storage_maf
2021-03-01,0.5,-50.0,163.36363636383442,0.0001633636363638344
2021-03-02,0.5,-50.0,2.1674395611626096e-10,2.1674395611626096e-16
2021-03-03,0.5,-50.0,233.76859504153907,0.00023376859504153907
2021-03-04,0.5,-50.0,2.7262103685643524e-10,2.7262103685643523e-16
2021-03-05,0.5,-50.0,2.198703441536054e-10,2.198703441536054e-16
2021-03-06,0.5,-50.0,275.4049586779058,0.0002754049586779058
2021-03-07,0.5,-50.0,4.5349679567152634e-10,4.534967956715264e-16
2021-03-08,0.5,-50.0,1.1931433618883602e-10,1.1931433618883603e-16
2021-03-09,0.5,-50.0,181.1735537191276,0.0001811735537191276
2021-03-10,0.5,-50.0,4.063167580170557e-10,4.063167580170557e-16
2021-03-11,0.5,-50.0,2.1577761799562722e-10,2.1577761799562722e-16
2021-03-12,0.5,-50.0,113.71900826467859,0.00011371900826467859
2021-03-13,0.5,-50.0,1.9417711882852018e-10,1.941771188285202e-16
2021-03-14,0.5,-50.0,202.9669421489545,0.0002029669421489545
2021-03-15,0.5,-50.0,4.179128154646605e-10,4.1791281546466053e-16
2021-03-16,0.5,-50.0,0.0,0.0
2021-03-17,0.5,-50.0,318.9834710743802,0.0003189834710743802
2021-03-18,0.5,-50.0,5.496758603840135e-10,5.496758603840135e-16
2021-03-19,0.5,-50.0,1.7564616427989677e-10,1.7564616427989676e-16
2021-03-20,0.5,-50.0,174.165289256374,0.000174165289256374
2021-03-21,0.5,-50.0,3.752802513190545e-10,3.7528025131905453e-16
2021-03-22,0.5,-50.0,1.3932321962784044e-10,1.3932321962784045e-16
2021-03-23,0.5,-50.0,467.70247933898236,0.00046770247933898237
2021-03-24,0.5,-50.0,7.166818249970675e-10,7.166818249970674e-16
2021-03-25,0.5,-50.0,2.2521362552652135e-10,2.2521362552652137e-16
2021-03-26,0.5,-50.0,2.5085000743274577e-10,2.508500074327458e-16
2021-03-27,0.5,-50.0,2.604565452202223e-10,2.6045654522022233e-16
2021-03-28,0.5,-50.0,2.6068391889566556e-10,2.6068391889566554e-16
2021-03-29,0.5,-50.0,2.0108359422010835e-10,2.0108359422010834e-16
2021-03-30,0.5,-50.0,335.7520661159035,0.00033575206611590353
2021-03-31,0.5,-50.0,4.897628969047219e-10,4.897628969047219e-16
2021-04-01,0.5,-50.0,2.9456259653670713e-10,2.9456259653670713e-16
2021-04-02,0.5,-50.0,2.468709681124892e-10,2.468709681124892e-16
2021-04-03,0.5,-50.0,3.764171196962707e-10,3.764171196962707e-16
2021-04-04,0.5,-50.0,4.65433913632296e-10,4.654339136322961e-16
2021-04-05,0.5,-50.0,6.014033715473488e-10,6.014033715473488e-16
2021-04-06,0.5,-50.0,6.263007890083827e-10,6.263007890083827e-16
2021-04-07,0.5,-50.0,6.202753866091371e-10,6.20275386609137e-16
2021-04-08,0.5,-50.0,6.136815500212833e-10,6.136815500212833e-16
2021-04-09,0.5,-50.0,5.487663656822406e-10,5.487663656822405e-16
2021-04-10,0.5,-50.0,5.790070645161904e-10,5.790070645161905e-16
2021-04-11,0.5,-50.0,5.868514563189819e-10,5.868514563189819e-16
2021-04-12,0.5,-50.0,7.621565600857139e-10,7.621565600857139e-16
2021-04-13,0.5,-50.0,8.699316822458059e-10,8.699316822458059e-16
2021-04-14,0.5,-50.0,4.988578439224511e-10,4.988578439224512e-16
2021-04-15,0.5,-50.0,5.500169208971784e-10,5.500169208971784e-16
2021-04-16,0.5,-50.0,5.352376319933683e-10,5.352376319933683e-16
2021-04-17,0.5,-50.0,5.147740012034774e-10,5.147740012034774e-16
2021-04-18,0.5,-50.0,3.751665644813329e-10,3.751665644813329e-16
2021-04-19,0.5,-50.0,3.255991032347083e-10,3.255991032347083e-16
2021-04-20,0.5,-50.0,3.2150637707673013e-10,3.215063770767301e-16
2021-04-21,0.5,-50.0,2.8683189157163724e-10,2.8683189157163725e-16
2021-04-22,0.5,-50.0,3.332161213620566e-10,3.332161213620566e-16
2021-04-23,0.5,-50.0,3.695959094329737e-10,3.695959094329737e-16
2021-04-24,0.5,-50.0,2.4147084332071245e-10,2.4147084332071245e-16
2021-04-25,0.5,-50.0,3.1457147997571155e-10,3.1457147997571155e-16
2021-04-26,0.5,-50.0,3.744844434550032e-10,3.744844434550032e-16
2021-04-27,0.5,-50.0,4.915818863082677e-10,4.915818863082677e-16
2021-04-28,0.5,-50.0,4.270077624823898e-10,4.270077624823898e-16
2021-04-29,0.5,-50.0,4.376943252282217e-10,4.3769432522822173e-16
2021-04-30,0.5,-50.0,4.779394657816738e-10,4.779394657816738e-16
2021-05-01,0.5,-50.0,6.562004273291677e-10,6.562004273291677e-16
2021-05-02,0.5,-50.0,7.937615009723231e-10,7.937615009723232e-16
2021-05-03,0.5,-50.0,170.6939221066932,0.00017069392210669322
2021-05-04,0.5,-50.0,462.184315043841,0.00046218431504384104
2021-05-05,0.5,-50.0,629.9253162360442,0.0006299253162360442
2021-05-06,0.5,-50.0,389.730826055516,0.000389730826055516
2021-05-07,0.5,-50.0,50.90167083504275,5.090167083504275e-05
2021-05-08,0.5,-50.0,579.6603014457376,0.0005796603014457376
2021-05-09,0.5,-50.0,1040.494837659258,0.001040494837659258
2021-05-10,0.5,-50.0,1277.2539277360513,0.0012772539277360513
2021-05-11,0.5,-50.0,1301.7523636155934,0.0013017523636155934
2021-05-12,0.5,-50.0,1009.9272918078584,0.0010099272918078583
2021-05-13,0.5,-50.0,464.8313178708788,0.00046483131787087884
2021-05-14,0.5,-50.0,9.43600753089413e-10,9.43600753089413e-16
2021-05-15,0.5,-50.0,10.158530118010049,1.0158530118010048e-05
2021-05-16,0.5,-50.0,500.168989166699,0.000500168989166699
2021-05-17,0.5,-50.0,1304.3909740457434,0.0013043909740457435
2021-05-18,0.5,-50.0,2024.1390132755855,0.0020241390132755854
2021-05-19,0.5,-50.0,2204.451780130999,0.002204451780130999
2021-05-20,0.5,-50.0,2339.1494087197148,0.0023391494087197148
2021-05-21,0.5,-50.0,3433.6364551269894,0.0034336364551269894
2021-05-22,0.5,-50.0,4798.272146210157,0.004798272146210157
2021-05-23,0.5,-50.0,6195.842083041292,0.006195842083041293
2021-05-24,0.5,-50.0,7091.829781052455,0.0070918297810524545
2021-05-25,0.5,-50.0,7879.356199533447,0.007879356199533446
2021-05-26,0.5,-50.0,8770.923730204873,0.008770923730204874
2021-05-27,0.5,-50.0,9455.469564958998,0.009455469564958997
2021-05-28,0.5,-50.0,10084.0041557353,0.0100840041557353
2021-05-29,0.5,-50.0,10069.734197980077,0.010069734197980077
2021-05-30,0.5,-50.0,11639.160822278172,0.011639160822278172
2021-05-31,0.5,-50.0,12945.664853026019,0.012945664853026019
2021-06-01,0.5,-50.0,13877.425819240285,0.013877425819240286
2021-06-02,0.5,-50.0,14295.413475084855,0.014295413475084855
2021-06-03,0.5,-50.0,14763.777321225316,0.014763777321225316
2021-06-04,0.5,-50.0,15372.778996098099,0.015372778996098098
2021-06-05,0.5,-50.0,16061.30581181203,0.01606130581181203
2021-06-06,0.5,-50.0,16992.254653805503,0.016992254653805505
2021-06-07,0.5,-50.0,17760.574145073693,0.017760574145073694
2021-06-08,0.5,-50.0,18331.200513352007,0.018331200513352006
2021-06-09,0.5,-50.0,18417.35827576913,0.018417358275769128
2021-06-10,0.5,-50.0,18175.03269067969,0.01817503269067969
2021-06-11,0.5,-50.0,17896.493306342196,0.017896493306342198
2021-06-12,0.5,-50.0,17395.373916374712,0.01739537391637471
2021-06-13,0.5,-50.0,16825.7682962033,0.0168257682962033
2021-06-14,0.5,-50.0,16471.421903579652,0.016471421903579652
2021-06-15,0.5,-50.0,15635.699786526078,0.01563569978652608
2021-06-16,0.5,-50.0,14459.259739821573,0.014459259739821572
2021-06-17,0.5,-50.0,13341.633322188642,0.013341633322188642
2021-06-18,0.5,-50.0,11949.881403569312,0.011949881403569312
2021-06-19,0.5,-50.0,10709.945892145775,0.010709945892145776
2021-06-20,0.5,-50.0,9197.627365664968,0.009197627365664969
2021-06-21,0.5,-50.0,7879.652504204685,0.007879652504204686
2021-06-22,0.5,-50.0,6576.2019802922705,0.00657620198029227
2021-06-23,0.5,-50.0,4985.280935635217,0.004985280935635218
2021-06-24,0.5,-50.0,3309.749588990965,0.0033097495889909652
2021-06-25,0.5,-50.0,1964.1549633760737,0.001964154963376074
2021-06-26,0.5,-50.0,184.03237770112582,0.00018403237770112582
2021-06-27,0.5,-50.0,3.310560714453459e-10,3.310560714453459e-16
2021-06-28,0.5,-50.0,5.596803021035157e-10,5.596803021035157e-16
2021-06-29,0.5,-50.0,3.597051545511931e-10,3.5970515455119313e-16
2021-06-30,0.5,-50.0,4.1541170503478497e-10,4.15411705034785e-16
2021-07-01,0.5,-50.0,3.000195647473447e-10,3.000195647473447e-16
2021-07-02,0.5,-50.0,2.759747985692229e-10,2.759747985692229e-16
2021-07-03,0.5,-50.0,3.4049207897624e-10,3.4049207897624e-16
2021-07-04,0.5,-50.0,2.8978774935239926e-10,2.8978774935239927e-16
2021-07-05,0.5,-50.0,3.439026841078885e-10,3.439026841078885e-16
2021-07-06,0.5,-50.0,2.5210056264768355e-10,2.5210056264768353e-16
2021-07-07,0.5,-50.0,2.1998403099132702e-10,2.1998403099132703e-16
2021-07-08,0.5,-50.0,354.01652892583985,0.00035401652892583983
2021-07-09,0.5,-50.0,3.660716174636036e-10,3.6607161746360364e-16
2021-07-10,0.5,-50.0,1.496687218605075e-10,1.496687218605075e-16
2021-07-11,0.5,-50.0,232.04132231419925,0.00023204132231419925
2021-07-12,0.5,-50.0,1.794546733435709e-10,1.794546733435709e-16
2021-07-13,0.5,-50.0,328.2396694216671,0.0003282396694216671
2021-07-14,0.5,-50.0,2.1861978893866763e-10,2.1861978893866763e-16
2021-07-15,0.5,-50.0,413.52066115724347,0.00041352066115724344
2021-07-16,0.5,-50.0,3.8562575355172157e-10,3.856257535517216e-16
2021-07-17,0.5,-50.0,9.08073616301408e-11,9.08073616301408e-17
2021-07-18,0.5,-50.0,416.52892561992553,0.00041652892561992554
2021-07-19,0.5,-50.0,3.353761712787673e-10,3.353761712787673e-16
2021-07-20,0.5,-50.0,1.1124257071060129e-10,1.1124257071060128e-16
2021-07-21,0.5,-50.0,545.4710743802766,0.0005454710743802766
2021-07-22,0.5,-50.0,3.9972292142920196e-10,3.9972292142920196e-16
2021-07-23,0.5,-50.0,2.9615421226480976e-10,2.9615421226480977e-16
2021-07-24,0.5,-50.0,3.6993696994613856e-10,3.6993696994613855e-16
2021-07-25,0.5,-50.0,2.800106813083403e-10,2.8001068130834027e-16
2021-07-26,0.5,-50.0,3.3867308957269415e-10,3.3867308957269414e-16
2021-07-27,0.5,-50.0,8.39690983411856e-10,8.39690983411856e-16
2021-07-28,0.5,-50.0,7.125890988390893e-10,7.125890988390893e-16
2021-07-29,0.5,-50.0,4.007461029686965e-10,4.007461029686965e-16
2021-07-30,0.5,-50.0,2.750084604485892e-10,2.750084604485892e-16
2021-07-31,0.5,-50.0,2.554543243604712e-10,2.554543243604712e-16
2021-08-01,0.5,-50.0,2.672777554835193e-10,2.6727775548351926e-16
2021-08-02,0.5,-50.0,3.3304559110547416e-10,3.3304559110547414e-16
2021-08-03,0.5,-50.0,3.5640823625726625e-10,3.564082362572663e-16
2021-08-04,0.5,-50.0,3.0615865398431197e-10,3.06158653984312e-16
2021-08-05,0.5,-50.0,2.6705038180807605e-10,2.6705038180807605e-16
2021-08-06,0.5,-50.0,1.5683099263696931e-10,1.5683099263696932e-16
2021-08-07,0.5,-50.0,196.51239669437172,0.00019651239669437172
2021-08-08,0.5,-50.0,2.6204816094832495e-10,2.6204816094832497e-16
2021-08-09,0.5,-50.0,1.2991563380637672e-10,1.2991563380637673e-16
2021-08-10,0.5,-50.0,111.24793388442745,0.00011124793388442746
2021-08-11,0.5,-50.0,1.2227019396959804e-10,1.2227019396959805e-16
2021-08-12,0.5,-50.0,327.46280991747767,0.0003274628099174777
2021-08-13,0.5,-50.0,3.518607627484016e-10,3.518607627484016e-16
2021-08-14,0.5,-50.0,1.546140993013978e-10,1.546140993013978e-16
2021-08-15,0.5,-50.0,0.0,0.0
2021-08-16,0.5,-50.0,235.26446280991735,0.00023526446280991735
2021-08-17,0.5,-50.0,2.9251623345771804e-10,2.9251623345771807e-16
2021-08-18,0.5,-50.0,1.7644197214394808e-10,1.7644197214394808e-16
2021-08-19,0.5,-50.0,349.32231404976324,0.00034932231404976325
2021-08-20,0.5,-50.0,2.3101165425032377e-10,2.3101165425032377e-16
2021-08-21,0.5,-50.0,1.0513190318306442e-10,1.0513190318306442e-16
2021-08-22,0.5,-50.0,273.9752066116754,0.0002739752066116754
2021-08-23,0.5,-50.0,2.2470203475677408e-10,2.247020347567741e-16
2021-08-24,0.5,-50.0,1.2846612662542611e-10,1.284661266254261e-16
2021-08-25,0.5,-50.0,169.85950413235986,0.00016985950413235987
2021-08-26,0.5,-50.0,8.185452315956354e-11,8.185452315956355e-17
2021-08-27,0.5,-50.0,148.04958677694137,0.00014804958677694136
2021-08-28,0.5,-50.0,1.4478018783847801e-10,1.44780187838478e-16
2021-08-29,0.5,-50.0,66.74380165303734,6.674380165303734e-05
2021-08-30,0.5,-50.0,1.1084466677857563e-10,1.1084466677857562e-16
2021-08-31,0.5,-50.0,176.83471074391252,0.00017683471074391252
2021-09-01,0.5,-50.0,2.0474999473663047e-10,2.0474999473663048e-16
2021-09-02,0.5,-50.0,618.1570247935932,0.0006181570247935932
2021-09-03,0.5,-50.0,6.75072442390956e-10,6.75072442390956e-16
2021-09-04,0.5,-50.0,1.2079226507921703e-10,1.2079226507921704e-16
2021-09-05,0.5,-50.0,255.20661157036875,0.00025520661157036874
2021-09-06,0.5,-50.0,2.0082779883523472e-10,2.0082779883523472e-16
2021-09-07,0.5,-50.0,226.45454545474627,0.00022645454545474627
2021-09-08,0.5,-50.0,1.8394530343357474e-10,1.8394530343357475e-16
2021-09-09,0.5,-50.0,113.4049586778699,0.0001134049586778699
2021-09-10,0.5,-50.0,9.185896487906575e-11,9.185896487906575e-17
2021-09-11,0.5,-50.0,82.66942148769516,8.266942148769516e-05
2021-09-12,0.5,-50.0,7.966605153342243e-11,7.966605153342243e-17
2021-09-13,0.5,-50.0,45.000000000079666,4.5000000000079665e-05
2021-09-14,0.5,-50.0,3.6990854823670816e-11,3.6990854823670813e-17
2021-09-15,0.5,-50.0,94.59504132235105,9.459504132235106e-05
2021-09-16,0.5,-50.0,5.945821612840518e-11,5.945821612840519e-17
2021-09-17,0.5,-50.0,90.64462809923302,9.064462809923302e-05
2021-09-18,0.5,-50.0,9.137579581874888e-12,9.137579581874889e-18
2021-09-19,0.5,-50.0,219.5867768595133,0.0002195867768595133
2021-09-20,0.5,-50.0,1.1903011909453198e-10,1.1903011909453198e-16
2021-09-21,0.5,-50.0,87.70247933896201,8.7702479338962e-05
2021-09-22,0.5,-50.0,9.205791684507858e-11,9.205791684507858e-17
2021-09-23,0.5,-50.0,56.98347107447222,5.698347107447222e-05
2021-09-24,0.5,-50.0,1.155626705440227e-10,1.155626705440227e-16
2021-09-25,0.5,-50.0,35.18181818193375,3.518181818193375e-05
2021-09-26,0.5,-50.0,5.709921424568165e-11,5.709921424568165e-17
2021-09-27,0.5,-50.0,419.9917355372472,0.0004199917355372472
2021-09-28,0.5,-50.0,3.1184299587039277e-10,3.118429958703928e-16
2021-09-29,0.5,-50.0,1.7888623915496282e-10,1.7888623915496283e-16
2021-09-30,0.5,-50.0,545.9669421489393,0.0005459669421489393
2021-10-01,0.5,-50.0,6.2118488131091e-10,6.2118488131091e-16
2021-10-02,0.5,-50.0,2.978026714117732e-10,2.9780267141177317e-16
2021-10-03,0.5,-50.0,1.984972186619416e-10,1.9849721866194158e-16
2021-10-04,0.5,-50.0,288.1735537192068,0.0002881735537192068
2021-10-05,0.5,-50.0,3.2099478630698286e-10,3.2099478630698287e-16
2021-10-06,0.5,-50.0,2.2043877834221348e-10,2.2043877834221348e-16
2021-10-07,0.5,-50.0,186.04958677707995,0.00018604958677707995
2021-10-08,0.5,-50.0,2.057163328572642e-10,2.057163328572642e-16
2021-10-09,0.5,-50.0,196.96694214896604,0.00019696694214896605
2021-10-10,0.5,-50.0,2.1401547201094218e-10,2.1401547201094218e-16
2021-10-11,0.5,-50.0,198.96694214897434,0.00019896694214897433
2021-10-12,0.5,-50.0,1.539603999844985e-10,1.539603999844985e-16
2021-10-13,0.5,-50.0,281.29752066131095,0.00028129752066131095
2021-10-14,0.5,-50.0,4.412186171975918e-10,4.412186171975918e-16
2021-10-15,0.5,-50.0,3.2866864785319194e-10,3.2866864785319193e-16
2021-10-16,0.5,-50.0,2.1088908397359774e-10,2.1088908397359775e-16
2021-10-17,0.5,-50.0,193.06611570269024,0.00019306611570269025
2021-10-18,0.5,-50.0,3.395825842744671e-10,3.395825842744671e-16
2021-10-19,0.5,-50.0,3.3355718187522143e-10,3.3355718187522143e-16
2021-10-20,0.5,-50.0,2.916067387559451e-10,2.916067387559451e-16
2021-10-21,0.5,-50.0,2.4931523512350395e-10,2.4931523512350396e-16
2021-10-22,0.5,-50.0,2.1964297047816217e-10,2.1964297047816216e-16
2021-10-23,0.5,-50.0,96.90082644650064,9.690082644650064e-05
2021-10-24,0.5,-50.0,3.5083758120890707e-10,3.508375812089071e-16
2021-10-25,0.5,-50.0,1.963655904546613e-10,1.963655904546613e-16
2021-10-26,0.5,-50.0,64.19008264482447,6.419008264482448e-05
2021-10-27,0.5,-50.0,3.8414782466134056e-10,3.8414782466134057e-16
2021-10-28,0.5,-50.0,2.1333335098461248e-10,2.1333335098461247e-16
2021-10-29,0.5,-50.0,194.11570247955217,0.00019411570247955217
2021-10-30,0.5,-50.0,4.842490852752235e-10,4.842490852752235e-16
2021-10-31,0.5,-50.0,1.6868284546944778e-10,1.686828454694478e-16
2021-11-01,0.5,-50.0,195.12396694231745,0.00019512396694231746
2021-11-02,0.5,-50.0,4.629896466212813e-10,4.6298964662128125e-16
2021-11-03,0.5,-50.0,1.822115791583201e-10,1.822115791583201e-16
2021-11-04,0.5,-50.0,201.0909090910913,0.0002010909090910913
2021-11-05,0.5,-50.0,4.246771823090967e-10,4.246771823090967e-16
2021-11-06,0.5,-50.0,2.263220721943071e-10,2.263220721943071e-16
2021-11-07,0.5,-50.0,1.65954361364129e-10,1.6595436136412899e-16
2021-11-08,0.5,-50.0,148.55371900843042,0.00014855371900843043
2021-11-09,0.5,-50.0,3.0672708817292005e-10,3.0672708817292003e-16
2021-11-10,0.5,-50.0,1.085567191694281e-10,1.085567191694281e-16
2021-11-11,0.5,-50.0,240.80165289267057,0.00024080165289267058
2021-11-12,0.5,-50.0,4.114326657145284e-10,4.114326657145284e-16
2021-11-13,0.5,-50.0,1.106315039578476e-10,1.106315039578476e-16
2021-11-14,0.5,-50.0,151.56198347118504,0.00015156198347118503
2021-11-15,0.5,-50.0,3.6209257814334705e-10,3.6209257814334704e-16
2021-11-16,0.5,-50.0,1.5830892152735032e-10,1.5830892152735033e-16
2021-11-17,0.5,-50.0,105.95041322329881,0.00010595041322329881
2021-11-18,0.5,-50.0,2.6494717531022616e-10,2.6494717531022617e-16
2021-11-19,0.5,-50.0,1.0967937669192906e-10,1.0967937669192907e-16
2021-11-20,0.5,-50.0,60.33057851250638,6.033057851250638e-05
2021-11-21,0.5,-50.0,2.5409008230781183e-10,2.5409008230781183e-16
2021-11-22,0.5,-50.0,1.0575718079053331e-10,1.0575718079053331e-16
2021-11-23,0.5,-50.0,151.57851239679997,0.00015157851239679996
2021-11-24,0.5,-50.0,2.9746161089860834e-10,2.9746161089860833e-16
2021-11-25,0.5,-50.0,1.5413093024108093e-10,1.5413093024108093e-16
2021-11-26,0.5,-50.0,106.95041322329463,0.00010695041322329464
2021-11-27,0.5,-50.0,2.575575308583211e-10,2.5755753085832113e-16
2021-11-28,0.5,-50.0,1.4625811672885902e-10,1.4625811672885903e-16
2021-11-29,0.5,-50.0,152.57851239684047,0.00015257851239684045
2021-11-30,0.5,-50.0,3.0189539756975137e-10,3.0189539756975135e-16
2021-12-01,0.5,-50.0,1.4836132322670892e-10,1.4836132322670891e-16
2021-12-02,0.5,-50.0,153.57851239684257,0.00015357851239684257
2021-12-03,0.5,-50.0,2.838191903720144e-10,2.838191903720144e-16
2021-12-04,0.5,-50.0,9.421796676178928e-11,9.421796676178928e-17
2021-12-05,0.5,-50.0,96.05785123976364,9.605785123976363e-05
2021-12-06,0.5,-50.0,1.8678747437661514e-10,1.8678747437661513e-16
2021-12-07,0.5,-50.0,97.0578512398562,9.705785123985621e-05
2021-12-08,0.5,-50.0,1.8764012565952726e-10,1.8764012565952726e-16
2021-12-09,0.5,-50.0,232.92561983489838,0.0002329256198348984
2021-12-10,0.5,-50.0,5.408082870417275e-10,5.408082870417274e-16
2021-12-11,0.5,-50.0,1.1290524071227992e-10,1.1290524071227993e-16
2021-12-12,0.5,-50.0,52.43801652903852,5.243801652903852e-05
2021-12-13,0.5,-50.0,5.093880872664158e-11,5.093880872664158e-17
2021-12-14,0.5,-50.0,232.9338842975716,0.0002329338842975716
2021-12-15,0.5,-50.0,3.653326530184131e-10,3.6533265301841314e-16
2021-12-16,0.5,-50.0,7.883471653258312e-12,7.883471653258312e-18
2021-12-17,0.5,-50.0,59.388429752074,5.9388429752074e-05
2021-12-18,0.5,-50.0,1.4483703125733882e-10,1.4483703125733882e-16
2021-12-19,0.5,-50.0,14.760330578657236,1.4760330578657236e-05
2021-12-20,0.5,-50.0,9.976020010071807e-11,9.976020010071807e-17
2021-12-21,0.5,-50.0,59.38842975216588,5.9388429752165875e-05
2021-12-22,0.5,-50.0,1.7033130461641122e-10,1.7033130461641122e-16
2021-12-23,0.5,-50.0,103.02479338860009,0.00010302479338860009
2021-12-24,0.5,-50.0,8.670895113027655e-10,8.670895113027655e-16
2021-12-25,0.5,-50.0,5.652509571518749e-10,5.652509571518749e-16
2021-12-26,0.5,-50.0,5.279900960886152e-10,5.279900960886152e-16
2021-12-27,0.5,-50.0,1.1547740541573148e-10,1.1547740541573148e-16
2021-12-28,0.5,-50.0,282.5289256199502,0.0002825289256199502
2021-12-29,0.5,-50.0,4.974936018697917e-10,4.974936018697917e-16
2021-12-30,0.5,-50.0,1.4071588338993024e-10,1.4071588338993023e-16
2021-12-31,0.5,-50.0,193.272727272868,0.000193272727272868
2022-01-01,0.5,-50.0,2.7620217224466614e-10,2.762021722446661e-16
2022-01-02,0.5,-50.0,9.654854693508241e-11,9.654854693508241e-17
2022-01-03,0.5,-50.0,147.65289256208,0.00014765289256208
2022-01-04,0.5,-50.0,1.6754597709223162e-10,1.6754597709223163e-16
2022-01-05,0.5,-50.0,107.98347107454771,0.00010798347107454771
2022-01-06,0.5,-50.0,2.6068391889566556e-10,2.6068391889566554e-16
2022-01-07,0.5,-50.0,1.7749357539287303e-10,1.7749357539287302e-16
2022-01-08,0.5,-50.0,152.61157024811138,0.00015261157024811138
2022-01-09,0.5,-50.0,3.1820945878280327e-10,3.1820945878280325e-16
2022-01-10,0.5,-50.0,9.639222753321519e-11,9.639222753321519e-17
2022-01-11,0.5,-50.0,152.61157024803026,0.00015261157024803025
2022-01-12,0.5,-50.0,2.1867663235752843e-10,2.1867663235752844e-16
2022-01-13,0.5,-50.0,101.04132231426827,0.00010104132231426828
2022-01-14,0.5,-50.0,1.7035972632584162e-10,1.7035972632584163e-16
2022-01-15,0.5,-50.0,242.85950413240175,0.00024285950413240176
2022-01-16,0.5,-50.0,3.731202014023438e-10,3.7312020140234383e-16
2022-01-17,0.5,-50.0,1.2587975106725935e-10,1.2587975106725934e-16
2022-01-18,0.5,-50.0,107.97520661169614,0.00010797520661169613
2022-01-19,0.5,-50.0,2.4994051273097284e-10,2.4994051273097283e-16
2022-01-20,0.5,-50.0,9.099210274143843e-11,9.099210274143843e-17
2022-01-21,0.5,-50.0,235.90082644637198,0.000235900826446372
2022-01-22,0.5,-50.0,3.2025582186179236e-10,3.2025582186179236e-16
2022-01-23,0.5,-50.0,8.354561487067258e-11,8.354561487067258e-17
2022-01-24,0.5,-50.0,235.90082644636453,0.00023590082644636454
2022-01-25,0.5,-50.0,3.140598892059643e-10,3.140598892059643e-16
2022-01-26,0.5,-50.0,1.5478462955798022e-10,1.5478462955798023e-16
2022-01-27,0.5,-50.0,12.752066115857264,1.2752066115857265e-05
2022-01-28,0.5,-50.0,2.42494024860207e-10,2.42494024860207e-16
2022-01-29,0.5,-50.0,1.2011014405288734e-10,1.2011014405288733e-16
2022-01-30,0.5,-50.0,103.00000000012011,0.00010300000000012011
2022-01-31,0.5,-50.0,1.6015633264032658e-10,1.601563326403266e-16
2022-02-01,0.5,-50.0,148.62809917371388,0.00014862809917371388
2022-02-02,0.5,-50.0,3.489049049676396e-10,3.489049049676396e-16
2022-02-03,0.5,-50.0,8.600409273640253e-11,8.600409273640253e-17
2022-02-04,0.5,-50.0,15.72727272735873,1.572727272735873e-05
2022-02-05,0.5,-50.0,9.765699360286817e-11,9.765699360286816e-17
2022-02-06,0.5,-50.0,193.2479338843952,0.0001932479338843952
2022-02-07,0.5,-50.0,2.3874235921539366e-10,2.3874235921539365e-16
2022-02-08,0.5,-50.0,1.609805622138083e-10,1.609805622138083e-16
2022-02-09,0.5,-50.0,249.7685950414833,0.0002497685950414833
2022-02-10,0.5,-50.0,3.24803295370657e-10,3.24803295370657e-16
2022-02-11,0.5,-50.0,5.375966338760918e-11,5.375966338760918e-17
2022-02-12,0.5,-50.0,154.56198347112814,0.00015456198347112816
2022-02-13,0.5,-50.0,2.8541080610011704e-10,2.8541080610011706e-16
2022-02-14,0.5,-50.0,1.6859758034115657e-10,1.6859758034115657e-16
2022-02-15,0.5,-50.0,117.85950413240002,0.00011785950413240002
2022-02-16,0.5,-50.0,1.8712853488977998e-10,1.8712853488977997e-16
2022-02-17,0.5,-50.0,376.6942148762202,0.0003766942148762202
2022-02-18,0.5,-50.0,5.177298589842394e-10,5.177298589842394e-16
2022-02-19,0.5,-50.0,1.652722403377993e-10,1.652722403377993e-16
2022-02-20,0.5,-50.0,201.14049586793388,0.0002011404958679339
2022-02-21,0.5,-50.0,1.453770437365165e-10,1.453770437365165e-16
2022-02-22,0.5,-50.0,341.9586776860958,0.00034195867768609583
2022-02-23,0.5,-50.0,4.711182555183768e-10,4.711182555183768e-16
2022-02-24,0.5,-50.0,2.000888343900442e-10,2.0008883439004422e-16
2022-02-25,0.5,-50.0,175.3388429754067,0.0001753388429754067
2022-02-26,0.5,-50.0,2.516458152967971e-10,2.516458152967971e-16
2022-02-27,0.5,-50.0,1.177795638795942e-10,1.177795638795942e-16
2022-02-28,0.5,-50.0,147.55371900838225,0.00014755371900838224
2022-03-01,0.5,-50.0,3.036575435544364e-10,3.0365754355443644e-16
2022-03-02,0.5,-50.0,2.262368070660159e-10,2.262368070660159e-16
2022-03-03,0.5,-50.0,3.2389380066888407e-10,3.2389380066888407e-16
2022-03-04,0.5,-50.0,1.836610863392707e-10,1.836610863392707e-16
2022-03-05,0.5,-50.0,673.1487603307621,0.0006731487603307621
2022-03-06,0.5,-50.0,112.9858339800187,0.0001129858339800187
2022-03-07,0.5,-50.0,3.0809133022557944e-10,3.0809133022557946e-16
2022-03-08,0.5,-50.0,3.2179059417103417e-10,3.217905941710342e-16
2022-03-09,0.5,-50.0,1.5336354408646002e-10,1.5336354408646002e-16
2022-03-10,0.5,-50.0,320.0661157026327,0.00032006611570263273
2022-03-11,0.5,-50.0,4.276898835087195e-10,4.276898835087195e-16
2022-03-12,0.5,-50.0,2.405045052000787e-10,2.4050450520007873e-16
2022-03-13,0.5,-50.0,1.5921841622912325e-10,1.5921841622912326e-16
2022-03-14,0.5,-50.0,318.05785123982866,0.0003180578512398287
