date,inflow_scale,inflow_change_pct,storage_af,storage_maf
2014-02-06,0.5,-50.0,946720.8900360705,0.9467208900360705
2014-02-07,0.5,-50.0,946106.5682116104,0.9461065682116104
2014-02-08,0.5,-50.0,945625.5704670581,0.9456255704670581
2014-02-09,0.5,-50.0,945144.4061743206,0.9451444061743206
2014-02-10,0.5,-50.0,944614.4801442955,0.9446144801442955
2014-02-11,0.5,-50.0,944063.168024709,0.944063168024709
2014-02-12,0.5,-50.0,943499.6806342223,0.9434996806342223
2014-02-13,0.5,-50.0,942932.636976951,0.9429326369769511
2014-02-14,0.5,-50.0,942438.2232109098,0.9424382232109098
2014-02-15,0.5,-50.0,942166.3235176335,0.9421663235176335
2014-02-16,0.5,-50.0,941791.1801891954,0.9417911801891954
2014-02-17,0.5,-50.0,941349.1370426049,0.9413491370426048
2014-02-18,0.5,-50.0,940865.3858926942,0.9408653858926942
2014-02-19,0.5,-50.0,940398.6474948911,0.9403986474948911
2014-02-20,0.5,-50.0,939868.0514411607,0.9398680514411607
2014-02-21,0.5,-50.0,939394.8891651055,0.9393948891651055
2014-02-22,0.5,-50.0,938861.9728438633,0.9388619728438633
2014-02-23,0.5,-50.0,938345.0518366754,0.9383450518366754
2014-02-24,0.5,-50.0,937924.9992228417,0.9379249992228417
2014-02-25,0.5,-50.0,937502.8152100424,0.9375028152100424
2014-02-26,0.5,-50.0,937223.2302436036,0.9372232302436035
2014-02-27,0.5,-50.0,937073.0627092089,0.937073062709209
2014-02-28,0.5,-50.0,936981.5255552398,0.9369815255552397
2014-03-01,0.5,-50.0,936988.4641502943,0.9369884641502944
2014-03-02,0.5,-50.0,937540.1997079608,0.9375401997079609
2014-03-03,0.5,-50.0,937601.9157466725,0.9376019157466725
2014-03-04,0.5,-50.0,937763.9785387963,0.9377639785387963
2014-03-05,0.5,-50.0,938090.191952555,0.9380901919525549
2014-03-06,0.5,-50.0,938394.2624086105,0.9383942624086106
2014-03-07,0.5,-50.0,938582.0772611911,0.9385820772611911
2014-03-08,0.5,-50.0,938730.5595973616,0.9387305595973616
2014-03-09,0.5,-50.0,938823.3878606049,0.9388233878606049
2014-03-10,0.5,-50.0,938961.8148260032,0.9389618148260032
2014-03-11,0.5,-50.0,939120.4384268605,0.9391204384268604
2014-03-12,0.5,-50.0,939471.020007582,0.939471020007582
2014-03-13,0.5,-50.0,939691.42926566,0.93969142926566
2014-03-14,0.5,-50.0,940025.9043099263,0.9400259043099263
2014-03-15,0.5,-50.0,940179.2456760873,0.9401792456760873
2014-03-16,0.5,-50.0,940221.543132214,0.940221543132214
2014-03-17,0.5,-50.0,940364.784303176,0.9403647843031759
2014-03-18,0.5,-50.0,940419.7727272091,0.9404197727272091
2014-03-19,0.5,-50.0,940435.3410569021,0.9404353410569021
2014-03-20,0.5,-50.0,940311.8349989579,0.9403118349989579
2014-03-21,0.5,-50.0,940233.1316939263,0.9402331316939263
2014-03-22,0.5,-50.0,940185.8833013483,0.9401858833013483
2014-03-23,0.5,-50.0,940313.0466964339,0.9403130466964339
2014-03-24,0.5,-50.0,940395.647043606,0.940395647043606
2014-03-25,0.5,-50.0,940433.4794626469,0.9404334794626469
