date,initial_storage_af,initial_storage_maf,storage_af,storage_maf
2023-08-05,1600000.0,1.6,1396664.372342366,1.396664372342366
2023-08-06,1600000.0,1.6,1394707.259748865,1.394707259748865
2023-08-07,1600000.0,1.6,1392799.84454979,1.39279984454979
2023-08-08,1600000.0,1.6,1391043.087204291,1.391043087204291
2023-08-09,1600000.0,1.6,1388704.35428422,1.38870435428422
2023-08-10,1600000.0,1.6,1386663.7900945456,1.3866637900945455
2023-08-11,1600000.0,1.6,1384720.459196182,1.384720459196182
2023-08-12,1600000.0,1.6,1383409.79415362,1.38340979415362
2023-08-13,1600000.0,1.6,1382310.4439649784,1.3823104439649785
2023-08-14,1600000.0,1.6,1380658.2468794796,1.3806582468794797
2023-08-15,1600000.0,1.6,1379502.3780751943,1.3795023780751943
2023-08-16,1600000.0,1.6,1378161.5965682226,1.3781615965682226
2023-08-17,1600000.0,1.6,1377134.5432225817,1.3771345432225817
2023-08-18,1600000.0,1.6,1375530.002365787,1.375530002365787
2023-08-19,1600000.0,1.6,1374438.0594360542,1.3744380594360541
2023-08-20,1600000.0,1.6,1372988.031505093,1.372988031505093
2023-08-21,1600000.0,1.6,1371674.9377675143,1.3716749377675144
2023-08-22,1600000.0,1.6,1370079.6214281477,1.3700796214281477
2023-08-23,1600000.0,1.6,1368638.1963188204,1.3686381963188203
2023-08-24,1600000.0,1.6,1367157.1376404061,1.3671571376404061
2023-08-25,1600000.0,1.6,1366199.6650684578,1.3661996650684578
2023-08-26,1600000.0,1.6,1365306.9341904318,1.3653069341904318
2023-08-27,1600000.0,1.6,1364451.7522278747,1.3644517522278747
2023-08-28,1600000.0,1.6,1363187.239456615,1.363187239456615
2023-08-29,1600000.0,1.6,1361820.5875724729,1.361820587572473
2023-08-30,1600000.0,1.6,1360527.9631966015,1.3605279631966014
2023-08-31,1600000.0,1.6,1359217.820869679,1.359217820869679
2023-09-01,1600000.0,1.6,1357637.1293741304,1.3576371293741305
2023-09-02,1600000.0,1.6,1356488.7946629454,1.3564887946629454
2023-09-03,1600000.0,1.6,1354993.050105163,1.3549930501051628
