task_id,experiment,seed,status,git_commit,plan_id,window,metric_profile,benchmark_sha256,objective_pass_count,objective_count,all_objectives_passed,policy_total_spill_af,historic_total_spill_af,delta_total_spill_af,margin_total_spill_af,pass_total_spill_af,policy_storage_frac_of_max_possible,historic_storage_frac_of_max_possible,delta_storage_frac_of_max_possible,margin_storage_frac_of_max_possible,pass_storage_frac_of_max_possible,policy_esa_min_flow_frac_days_met,historic_esa_min_flow_frac_days_met,delta_esa_min_flow_frac_days_met,margin_esa_min_flow_frac_days_met,pass_esa_min_flow_frac_days_met,policy_flooding_frac_days_met,historic_flooding_frac_days_met,delta_flooding_frac_days_met,margin_flooding_frac_days_met,pass_flooding_frac_days_met,policy_spr_freq_years_meeting_10000cfs_5d,historic_spr_freq_years_meeting_10000cfs_5d,delta_spr_freq_years_meeting_10000cfs_5d,margin_spr_freq_years_meeting_10000cfs_5d,pass_spr_freq_years_meeting_10000cfs_5d,policy_spr_freq_years_meeting_8000cfs_10d,historic_spr_freq_years_meeting_8000cfs_10d,delta_spr_freq_years_meeting_8000cfs_10d,margin_spr_freq_years_meeting_8000cfs_10d,pass_spr_freq_years_meeting_8000cfs_10d,policy_spr_freq_years_meeting_5000cfs_21d,historic_spr_freq_years_meeting_5000cfs_21d,delta_spr_freq_years_meeting_5000cfs_21d,margin_spr_freq_years_meeting_5000cfs_21d,pass_spr_freq_years_meeting_5000cfs_21d,policy_spr_freq_years_meeting_2500cfs_10d,historic_spr_freq_years_meeting_2500cfs_10d,delta_spr_freq_years_meeting_2500cfs_10d,margin_spr_freq_years_meeting_2500cfs_10d,pass_spr_freq_years_meeting_2500cfs_10d,policy_hydropower_frac_of_max_possible,historic_hydropower_frac_of_max_possible,delta_hydropower_frac_of_max_possible,margin_hydropower_frac_of_max_possible,pass_hydropower_frac_of_max_possible,policy_niip_annual_volume_frac_of_contract,historic_niip_annual_volume_frac_of_contract,delta_niip_annual_volume_frac_of_contract,margin_niip_annual_volume_frac_of_contract,pass_niip_annual_volume_frac_of_contract,flood_agent_flooding_available_days,flood_agent_flooding_frac_days_met,flood_agent_flooding_safe_days,flood_flooding_comparison_days,flood_flooding_comparison_profile,flood_historic_flooding_available_days,flood_historic_flooding_frac_days_met,flood_historic_flooding_safe_days
20,reward_jon_p95_peak875_hdisceff,2,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.49086288893672736,0.6856296239512203,-0.19476673501449293,-0.19476673501449293,False,0.9829984544049459,0.95801133436373,0.02498712004121595,0.02498712004121595,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.09090909090909091,0.2727272727272727,-0.1818181818181818,-0.1818181818181818,False,1.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,True,0.29793590491888045,0.3002375563379423,-0.0023016514190618564,-0.0023016514190618564,False,1.137166121699803,1.0,0.13716612169980302,0.13716612169980302,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
21,reward_jon_p95_plateau90_96_hsoft,2,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.5172242319651249,0.6856296239512203,-0.1684053919860954,-0.1684053919860954,False,0.9783616692426584,0.95801133436373,0.020350334878928455,0.020350334878928455,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.18181818181818182,0.2727272727272727,-0.09090909090909088,-0.09090909090909088,False,1.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,True,0.26389829920887964,0.3002375563379423,-0.03633925712906266,-0.03633925712906266,False,1.1932188942983,1.0,0.19321889429829997,0.19321889429829997,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
22,reward_jon_p95_plateau90_96_heff,2,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,8,10,False,0.0,0.0,0.0,0.0,True,0.5792355316535589,0.6856296239512203,-0.10639409229766139,-0.10639409229766139,False,0.9801648634724369,0.95801133436373,0.022153529108706937,0.022153529108706937,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.2727272727272727,0.18181818181818182,0.09090909090909088,0.09090909090909088,True,0.2727272727272727,0.2727272727272727,0.0,0.0,True,1.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,True,0.2865224345834434,0.3002375563379423,-0.013715121754498905,-0.013715121754498905,False,1.1225254397704485,1.0,0.1225254397704485,0.1225254397704485,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
23,reward_jon_p95_oishift875to90_heff_niip275,2,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,8,10,False,0.0,0.0,0.0,0.0,True,0.6150998112415296,0.6856296239512203,-0.07052981270969072,-0.07052981270969072,False,0.9829984544049459,0.95801133436373,0.02498712004121595,0.02498712004121595,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.0,0.2727272727272727,-0.2727272727272727,-0.2727272727272727,False,0.9090909090909091,0.7272727272727273,0.18181818181818177,0.18181818181818177,True,0.3047001839248497,0.3002375563379423,0.004462627586907408,0.004462627586907408,True,1.1576243301388867,1.0,0.15762433013888666,0.15762433013888666,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
24,reward_jon_p95_oishift875to90_hsoft,3,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.5373926115131045,0.6856296239512203,-0.14823701243811582,-0.14823701243811582,False,0.9755280783101494,0.95801133436373,0.017516743946419444,0.017516743946419444,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.18181818181818182,0.2727272727272727,-0.09090909090909088,-0.09090909090909088,False,0.7272727272727273,0.7272727272727273,0.0,0.0,True,0.2761430451311707,0.3002375563379423,-0.024094511206771585,-0.024094511206771585,False,1.194957304588567,1.0,0.19495730458856708,0.19495730458856708,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
25,reward_jon_p95_oishift875to90_heff,3,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.5304878170135787,0.6856296239512203,-0.15514180693764157,-0.15514180693764157,False,0.9724368882019577,0.95801133436373,0.014425553838227745,0.014425553838227745,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.18181818181818182,0.2727272727272727,-0.09090909090909088,-0.09090909090909088,False,0.9090909090909091,0.7272727272727273,0.18181818181818177,0.18181818181818177,True,0.2521253774939124,0.3002375563379423,-0.04811217884402991,-0.04811217884402991,False,1.258197416261917,1.0,0.25819741626191695,0.25819741626191695,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
26,reward_jon_p95_oishift875to90_hdisceff,3,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.4591881460589632,0.6856296239512203,-0.2264414778922571,-0.2264414778922571,False,0.9853168469860897,0.95801133436373,0.027305512622359696,0.027305512622359696,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.18181818181818182,0.2727272727272727,-0.09090909090909088,-0.09090909090909088,False,0.7272727272727273,0.7272727272727273,0.0,0.0,True,0.2967119314849474,0.3002375563379423,-0.003525624852994902,-0.003525624852994902,False,1.1249116858104584,1.0,0.12491168581045842,0.12491168581045842,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
27,reward_jon_p95_peak875_heff,3,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,6,10,False,0.0,0.0,0.0,0.0,True,0.5736997938117765,0.6856296239512203,-0.1119298301394438,-0.1119298301394438,False,0.9595569294178259,0.95801133436373,0.0015455950540959051,0.0015455950540959051,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.0,0.09090909090909091,-0.09090909090909091,-0.09090909090909091,False,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.18181818181818182,0.2727272727272727,-0.09090909090909088,-0.09090909090909088,False,0.8181818181818182,0.7272727272727273,0.09090909090909094,0.09090909090909094,True,0.22533161823970912,0.3002375563379423,-0.07490593809823318,-0.07490593809823318,False,1.4346745418422173,1.0,0.4346745418422173,0.4346745418422173,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
28,reward_jon_p95_peak875_hdisceff,3,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,8,10,False,0.0,0.0,0.0,0.0,True,0.4795105020222902,0.6856296239512203,-0.20611912192893012,-0.20611912192893012,False,0.9760432766615147,0.95801133436373,0.01803194229778471,0.01803194229778471,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.36363636363636365,0.2727272727272727,0.09090909090909094,0.09090909090909094,True,0.7272727272727273,0.7272727272727273,0.0,0.0,True,0.25778097802375394,0.3002375563379423,-0.042456578314188365,-0.042456578314188365,False,1.3008959242651283,1.0,0.30089592426512834,0.30089592426512834,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
29,reward_jon_p95_plateau90_96_hsoft,3,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.45348050938721424,0.6856296239512203,-0.23214911456400605,-0.23214911456400605,False,0.9788768675940237,0.95801133436373,0.02086553323029372,0.02086553323029372,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.18181818181818182,0.2727272727272727,-0.09090909090909088,-0.09090909090909088,False,0.7272727272727273,0.7272727272727273,0.0,0.0,True,0.2738318684045992,0.3002375563379423,-0.02640568793334308,-0.02640568793334308,False,1.167309586770634,1.0,0.167309586770634,0.167309586770634,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
30,reward_jon_p95_plateau90_96_heff,3,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,8,10,False,0.0,0.0,0.0,0.0,True,0.5601494665264684,0.6856296239512203,-0.12548015742475194,-0.12548015742475194,False,0.9724368882019577,0.95801133436373,0.014425553838227745,0.014425553838227745,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.36363636363636365,0.2727272727272727,0.09090909090909094,0.09090909090909094,True,0.7272727272727273,0.7272727272727273,0.0,0.0,True,0.24364328811456656,0.3002375563379423,-0.05659426822337574,-0.05659426822337574,False,1.2651749498835734,1.0,0.2651749498835734,0.2651749498835734,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
31,reward_jon_p95_oishift875to90_heff_niip275,3,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,8,10,False,0.0,0.0,0.0,0.0,True,0.5920497241696087,0.6856296239512203,-0.09357989978161163,-0.09357989978161163,False,0.9636785162287481,0.95801133436373,0.005667181865018134,0.005667181865018134,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.36363636363636365,0.2727272727272727,0.09090909090909094,0.09090909090909094,True,1.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,True,0.2531896042766655,0.3002375563379423,-0.04704795206127682,-0.04704795206127682,False,1.1962247869801914,1.0,0.1962247869801914,0.1962247869801914,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
32,reward_jon_p95_oishift875to90_hsoft,4,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,8,10,False,0.0,0.0,0.0,0.0,True,0.38106191339314877,0.6856296239512203,-0.3045677105580715,-0.3045677105580715,False,0.9845440494590417,0.95801133436373,0.026532715095311743,0.026532715095311743,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.2727272727272727,0.2727272727272727,0.0,0.0,True,0.7272727272727273,0.7272727272727273,0.0,0.0,True,0.24351972568841462,0.3002375563379423,-0.05671783064952768,-0.05671783064952768,False,1.233352081536603,1.0,0.23335208153660303,0.23335208153660303,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
33,reward_jon_p95_oishift875to90_heff,4,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,8,10,False,0.0,0.0,0.0,0.0,True,0.6252805281333012,0.6856296239512203,-0.06034909581791914,-0.06034909581791914,False,0.9680577022153529,0.95801133436373,0.01004636785162294,0.01004636785162294,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.2727272727272727,0.2727272727272727,0.0,0.0,True,1.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,True,0.27659150150354345,0.3002375563379423,-0.023646054834398855,-0.023646054834398855,False,1.1145312738908157,1.0,0.11453127389081574,0.11453127389081574,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
34,reward_jon_p95_oishift875to90_hdisceff,4,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.52166217057124,0.6856296239512203,-0.1639674533799803,-0.1639674533799803,False,0.8938691396187533,0.95801133436373,-0.06414219474497673,-0.06414219474497673,False,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.36363636363636365,0.2727272727272727,0.09090909090909094,0.09090909090909094,True,1.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,True,0.27847288348541954,0.3002375563379423,-0.02176467285252276,-0.02176467285252276,False,1.1001057914975654,1.0,0.10010579149756538,0.10010579149756538,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
35,reward_jon_p95_peak875_heff,4,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.6629522411437118,0.6856296239512203,-0.022677382807508528,-0.022677382807508528,False,0.9688304997424009,0.95801133436373,0.010819165378670892,0.010819165378670892,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.18181818181818182,0.2727272727272727,-0.09090909090909088,-0.09090909090909088,False,0.9090909090909091,0.7272727272727273,0.18181818181818177,0.18181818181818177,True,0.27531346235136916,0.3002375563379423,-0.024924093986573137,-0.024924093986573137,False,1.2089729099196513,1.0,0.20897290991965134,0.20897290991965134,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
36,reward_jon_p95_peak875_hdisceff,4,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.5443427934880039,0.6856296239512203,-0.14128683046321644,-0.14128683046321644,False,0.9500257599175682,0.95801133436373,-0.00798557444616177,-0.00798557444616177,False,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.2727272727272727,0.18181818181818182,0.09090909090909088,0.09090909090909088,True,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.18181818181818182,True,1.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,True,0.2763833036004093,0.3002375563379423,-0.023854252737533,-0.023854252737533,False,1.0984495355503694,1.0,0.0984495355503694,0.0984495355503694,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
37,reward_jon_p95_plateau90_96_hsoft,4,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,6,10,False,0.0,0.0,0.0,0.0,True,0.5765306331535469,0.6856296239512203,-0.10909899079767338,-0.10909899079767338,False,0.9778464708912932,0.95801133436373,0.01983513652756319,0.01983513652756319,True,1.0,0.9997422015983501,0.0002577984016498558,0.0002577984016498558,True,0.0,0.09090909090909091,-0.09090909090909091,-0.09090909090909091,False,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.09090909090909091,0.2727272727272727,-0.1818181818181818,-0.1818181818181818,False,0.7272727272727273,0.7272727272727273,0.0,0.0,True,0.2863770501445653,0.3002375563379423,-0.013860506193376976,-0.013860506193376976,False,1.2109737022411775,1.0,0.2109737022411775,0.2109737022411775,True,3880,1.0,3879,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
38,reward_jon_p95_plateau90_96_heff,4,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,9,10,False,0.0,0.0,0.0,0.0,True,0.6874760668234833,0.6856296239512203,0.0018464428722629878,0.0018464428722629878,True,0.9690880989180835,0.95801133436373,0.011076764554353469,0.011076764554353469,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.2727272727272727,0.2727272727272727,0.0,0.0,True,1.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,True,0.2748771569341483,0.3002375563379423,-0.025360399403793976,-0.025360399403793976,False,1.160740749437354,1.0,0.16074074943735406,0.16074074943735406,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
39,reward_jon_p95_oishift875to90_heff_niip275,4,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,8,10,False,0.0,0.0,0.0,0.0,True,0.5621488106004545,0.6856296239512203,-0.12348081335076577,-0.12348081335076577,False,0.975785677485832,0.95801133436373,0.01777434312210202,0.01777434312210202,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.36363636363636365,0.2727272727272727,0.09090909090909094,0.09090909090909094,True,0.7272727272727273,0.7272727272727273,0.0,0.0,True,0.267354060478176,0.3002375563379423,-0.0328834958597663,-0.0328834958597663,False,1.1765078533337139,1.0,0.17650785333371388,0.17650785333371388,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
40,reward_jon_p95_oishift875to90_hsoft,5,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,5,10,False,0.0,0.0,0.0,0.0,True,0.6840222517791028,0.6856296239512203,-0.0016073721721174827,-0.0016073721721174827,False,0.6700154559505409,0.95801133436373,-0.2879958784131891,-0.2879958784131891,False,1.0,0.9997422015983501,0.0002577984016498558,0.0002577984016498558,True,0.0,0.09090909090909091,-0.09090909090909091,-0.09090909090909091,False,0.2727272727272727,0.18181818181818182,0.09090909090909088,0.09090909090909088,True,0.18181818181818182,0.2727272727272727,-0.09090909090909088,-0.09090909090909088,False,0.8181818181818182,0.7272727272727273,0.09090909090909094,0.09090909090909094,True,0.22094504289228603,0.3002375563379423,-0.07929251344565627,-0.07929251344565627,False,1.2927935490223166,1.0,0.2927935490223166,0.2927935490223166,True,3880,1.0,3879,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
41,reward_jon_p95_oishift875to90_heff,5,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.6579938238563166,0.6856296239512203,-0.02763580009490374,-0.02763580009490374,False,0.9747552807831015,0.95801133436373,0.01674394641937149,0.01674394641937149,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.0,0.09090909090909091,-0.09090909090909091,-0.09090909090909091,False,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.2727272727272727,0.2727272727272727,0.0,0.0,True,0.7272727272727273,0.7272727272727273,0.0,0.0,True,0.27905875634882676,0.3002375563379423,-0.021178799989115538,-0.021178799989115538,False,1.1456209249060503,1.0,0.14562092490605028,0.14562092490605028,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
42,reward_jon_p95_oishift875to90_hdisceff,5,completed,8e7fdcf7f68a103b7249dfb8516b8a28dce87f62,a46c01d4fdda860feb330e4af867ce73a003880c6a73745e16d9e466d6e8b009,holdout_2014_2024_08_17,corrected_phase95_historic_screen_v1,11af0f359546ca6499bfae9140aabdd065d51ec67e688c3529cde423613e044a,7,10,False,0.0,0.0,0.0,0.0,True,0.5608637720967028,0.6856296239512203,-0.1247658518545175,-0.1247658518545175,False,0.9721792890262752,0.95801133436373,0.014167954662545168,0.014167954662545168,True,0.9997422015983501,0.9997422015983501,0.0,0.0,True,0.09090909090909091,0.09090909090909091,0.0,0.0,True,0.18181818181818182,0.18181818181818182,0.0,0.0,True,0.09090909090909091,0.2727272727272727,-0.1818181818181818,-0.1818181818181818,False,0.9090909090909091,0.7272727272727273,0.18181818181818177,0.18181818181818177,True,0.2616178401949878,0.3002375563379423,-0.03861971614295451,-0.03861971614295451,False,1.1596437492212919,1.0,0.15964374922129188,0.15964374922129188,True,3880,0.9997422015983501,3878,3879,archuleta_bluff_common_valid,3881,0.9997422015983501,3878
