date,initial_storage_af,initial_storage_maf,storage_af,storage_maf
2024-01-30,400000.0,0.4,1269908.7376153416,1.2699087376153415
2024-01-31,400000.0,0.4,1269268.9029045978,1.2692689029045978
2024-02-01,400000.0,0.4,1268854.1921607964,1.2688541921607963
2024-02-02,400000.0,0.4,1268780.6301773253,1.2687806301773252
2024-02-03,400000.0,0.4,1268447.2334831106,1.2684472334831105
2024-02-04,400000.0,0.4,1268436.1508384824,1.2684361508384825
2024-02-05,400000.0,0.4,1268006.5557971601,1.26800655579716
2024-02-06,400000.0,0.4,1267527.3739789783,1.2675273739789783
2024-02-07,400000.0,0.4,1267106.6962930278,1.2671066962930277
2024-02-08,400000.0,0.4,1266792.1343095568,1.2667921343095567
2024-02-09,400000.0,0.4,1266632.2830698874,1.2666322830698875
2024-02-10,400000.0,0.4,1266307.8037310445,1.2663078037310445
2024-02-11,400000.0,0.4,1265882.167367408,1.265882167367408
2024-02-12,400000.0,0.4,1265401.787054764,1.265401787054764
2024-02-13,400000.0,0.4,1264777.062817196,1.264777062817196
2024-02-14,400000.0,0.4,1264199.3415196086,1.2641993415196087
2024-02-15,400000.0,0.4,1263615.019205559,1.263615019205559
2024-02-16,400000.0,0.4,1263033.6638336582,1.2630336638336581
2024-02-17,400000.0,0.4,1262462.2258171292,1.2624622258171292
2024-02-18,400000.0,0.4,1261990.9448253936,1.2619909448253936
2024-02-19,400000.0,0.4,1261533.5481311786,1.2615335481311787
2024-02-20,400000.0,0.4,1261092.0109410959,1.261092010941096
2024-02-21,400000.0,0.4,1260191.2919328315,1.2601912919328315
2024-02-22,400000.0,0.4,1259811.234081592,1.259811234081592
2024-02-23,400000.0,0.4,1259264.2459380021,1.2592642459380021
2024-02-24,400000.0,0.4,1258736.4029627957,1.2587364029627957
2024-02-25,400000.0,0.4,1258177.9013318706,1.2581779013318706
2024-02-26,400000.0,0.4,1257364.1090530448,1.2573641090530447
2024-02-27,400000.0,0.4,1257406.5057472596,1.2574065057472597
2024-02-28,400000.0,0.4,1257225.825231781,1.257225825231781
2024-02-29,400000.0,0.4,1256811.1838382457,1.2568111838382456
2024-03-01,400000.0,0.4,1256222.3062777328,1.256222306277733
2024-03-02,400000.0,0.4,1255533.7525587245,1.2555337525587245
2024-03-03,400000.0,0.4,1255324.207104179,1.255324207104179
2024-03-04,400000.0,0.4,1254993.6616496337,1.2549936616496338
2024-03-05,400000.0,0.4,1254560.9674347576,1.2545609674347575
2024-03-06,400000.0,0.4,1254218.512889303,1.254218512889303
2024-03-07,400000.0,0.4,1254018.2653049836,1.2540182653049836
2024-03-08,400000.0,0.4,1253492.9071124138,1.2534929071124137
2024-03-09,400000.0,0.4,1253293.245955389,1.253293245955389
2024-03-10,400000.0,0.4,1252856.3550032235,1.2528563550032235
2024-03-11,400000.0,0.4,1252311.5616147937,1.2523115616147937
2024-03-12,400000.0,0.4,1251937.8484478553,1.2519378484478554
2024-03-13,400000.0,0.4,1251918.6666296734,1.2519186666296735
2024-03-14,400000.0,0.4,1252218.5579934637,1.2522185579934637
2024-03-15,400000.0,0.4,1251898.1066038988,1.2518981066038988
2024-03-16,400000.0,0.4,1252022.7099096838,1.252022709909684
2024-03-17,400000.0,0.4,1252842.1798172712,1.252842179817271
2024-03-18,400000.0,0.4,1253081.586224525,1.253081586224525
2024-03-19,400000.0,0.4,1253133.768042707,1.2531337680427068
2024-03-20,400000.0,0.4,1253147.2020773855,1.2531472020773855
2024-03-21,400000.0,0.4,1252779.4678587723,1.2527794678587723
2024-03-22,400000.0,0.4,1252747.3070492947,1.2527473070492947
2024-03-23,400000.0,0.4,1252625.8804112826,1.2526258804112826
2024-03-24,400000.0,0.4,1252827.7106587675,1.2528277106587675
2024-03-25,400000.0,0.4,1253194.2230554617,1.2531942230554616
2024-03-26,400000.0,0.4,1253298.909005875,1.253298909005875
2024-03-27,400000.0,0.4,1253380.20305141,1.2533802030514098
2024-03-28,400000.0,0.4,1253311.327018352,1.253311327018352
2024-03-29,400000.0,0.4,1253166.911901766,1.2531669119017659
2024-03-30,400000.0,0.4,1252407.7313667096,1.2524077313667095
2024-03-31,400000.0,0.4,1251837.5225753079,1.2518375225753078
2024-04-01,400000.0,0.4,1251773.5804265477,1.2517735804265477
2024-04-02,400000.0,0.4,1251639.2167901841,1.2516392167901842
2024-04-03,400000.0,0.4,1251238.2394479255,1.2512382394479256
2024-04-04,400000.0,0.4,1250833.22561938,1.25083322561938
2024-04-05,400000.0,0.4,1251074.9209513946,1.2510749209513945
2024-04-06,400000.0,0.4,1250968.8500297095,1.2509688500297096
2024-04-07,400000.0,0.4,1251225.4691788151,1.2512254691788152
2024-04-08,400000.0,0.4,1251090.3485160945,1.2510903485160945
2024-04-09,400000.0,0.4,1251023.797785271,1.251023797785271
2024-04-10,400000.0,0.4,1250258.6801782805,1.2502586801782805
2024-04-11,400000.0,0.4,1249542.3529137154,1.2495423529137155
2024-04-12,400000.0,0.4,1249353.2555113952,1.249353255511395
2024-04-13,400000.0,0.4,1250033.8224745437,1.2500338224745438
2024-04-14,400000.0,0.4,1251267.0896506123,1.2512670896506124
2024-04-15,400000.0,0.4,1252581.7139735508,1.252581713973551
2024-04-16,400000.0,0.4,1254122.6376156383,1.2541226376156382
2024-04-17,400000.0,0.4,1256058.0408695247,1.2560580408695248
2024-04-18,400000.0,0.4,1258206.9451258567,1.2582069451258566
2024-04-19,400000.0,0.4,1260588.9171962827,1.2605889171962827
2024-04-20,400000.0,0.4,1263676.4741381742,1.2636764741381743
2024-04-21,400000.0,0.4,1266880.4866787235,1.2668804866787235
2024-04-22,400000.0,0.4,1270284.3641247957,1.2702843641247956
2024-04-23,400000.0,0.4,1274022.2479136689,1.274022247913669
2024-04-24,400000.0,0.4,1278438.5839031402,1.2784385839031402
2024-04-25,400000.0,0.4,1282791.8629265865,1.2827918629265864
2024-04-26,400000.0,0.4,1286629.5985452093,1.2866295985452092
2024-04-27,400000.0,0.4,1289670.4716454586,1.2896704716454586
2024-04-28,400000.0,0.4,1291780.22084639,1.29178022084639
2024-04-29,400000.0,0.4,1293635.2008033558,1.2936352008033558
2024-04-30,400000.0,0.4,1295112.8432091572,1.2951128432091572
2024-05-01,400000.0,0.4,1296576.0484262821,1.296576048426282
2024-05-02,400000.0,0.4,1298412.8553992903,1.2984128553992904
2024-05-03,400000.0,0.4,1300961.2425326128,1.3009612425326127
2024-05-04,400000.0,0.4,1304125.3349741716,1.3041253349741715
2024-05-05,400000.0,0.4,1305921.160521792,1.305921160521792
2024-05-06,400000.0,0.4,1308353.9098227252,1.3083539098227253
2024-05-07,400000.0,0.4,1310078.7917978202,1.3100787917978203
2024-05-08,400000.0,0.4,1311757.930644068,1.3117579306440679
2024-05-09,400000.0,0.4,1313523.7316440798,1.3135237316440798
2024-05-10,400000.0,0.4,1315185.2115945038,1.3151852115945037
2024-05-11,400000.0,0.4,1316369.8341843875,1.3163698341843875
